time,open,high,low,close,regime_code,posture_code,confidence,net_score,bounded_net,votes_cast,direction_code,kill_switch,structure_code,atr14,stop_pct,rr,extension_atr,g1_regime,g2_confidence,g3_direction,g4_structure,g5_stop_defined,g6_stop_distance,g7_rr,g8_NOT_REPRESENTABLE,g9_earnings_failopen,g10_extension,g11_NOT_REPRESENTABLE,soft_fail_count,first_rejection,qualified,watchlist,rejected,qualified_marker
1720531800,543.39714035,544.29586643,542.67425198,542.96731483,3,0,0.125,1,1,8,1,0,1,3.870812374657158,0.007128997029718196,2,2.8055993244693083,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1720618200,544.18841005,548.68204045,543.8953472,548.34013379,1,1,0.75,6,6,8,1,0,1,4.002520463610224,0.007299338890162522,1.9999999999999716,3.6869421499117063,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1720704600,548.45735893,549.32677872,542.97708359,543.61205311,3,0,0.125,1,1,8,1,0,1,4.170175796923778,0.007671234979184595,2,2.1862999659645492,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1720791000,544.73546071,550.63579279,544.26656014,547.04088848,1,1,0.625,5,5,8,1,0,1,4.374001788572076,0.007995749277034113,2,2.607574810379853,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1721050200,549.03371587,551.77590498,546.68921305,548.54527778,1,1,0.5,4,4,8,1,0,1,4.424908227245493,0.008066623497614297,2,2.652325410737866,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1721136600,549.84940748,552.09133829,549.1020972,551.79827544,1,1,0.5,4,4,8,1,0,1,4.362133390299383,0.007905304500672927,2,3.1238455736610256,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1721223000,545.87840583,547.54886409,543.73904701,544.06141615,3,0,0.125,-1,-1,8,-1,0,2,4.626211607420852,0.008503105476873886,2,1.1573915004347752,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1721309400,545.59511174,546.58175667,537.70195226,539.88038612,2,0,0.375,-3,-3,8,-1,0,2,4.930039664747936,0.009131725825750095,2,0.2163559881551413,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1721395800,539.64593584,541.26755029,535.2402243,536.29525057,2,1,0.625,-5,-5,8,-1,0,0,5.008417259408797,0.009338917795907446,2,0.4571380567489592,1,1,1,0,1,0,1,-1,1,1,-1,1,5,0,0,1,0
1721655000,540.21252402,542.43003294,538.2783092,541.82436971,1,1,0.5,4,4,8,1,0,2,5.088871910165315,0.009392105993477144,2.000000000000022,0.5787281924943845,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1721741400,541.71691333,543.86115653,540.48116497,540.97448744,1,0,0.25,2,2,8,1,0,2,4.96680902801065,0.009181225997393275,2,0.38348956416838803,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1721827800,536.16825666,536.47108828,527.79642786,528.71469146,2,1,0.5,-4,-4,8,-1,0,3,5.553326924581316,0.010503447349356486,1.9999999999999796,1.695147086221026,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1721914200,528.8319166,534.79574564,525.02209952,525.95990065,4,0,0.125,-1,-1,8,0,1,4,5.854778295682648,0.011131605828594739,2,1.8894429861766928,0,0,0,1,1,1,1,-1,1,0,-1,1,1,0,0,1,0
1722000600,529.74041144,534.53687345,528.96867926,531.85046398,1,1,0.5,4,4,8,1,0,4,6.049220760276746,0.01137391272540888,2,0.7772160267105664,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1722259800,533.39392833,534.40011079,530.17023696,532.16306435,1,0,0.25,2,2,8,1,0,0,5.919267408114119,0.01112303315402791,2,0.6740623691464618,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1722346200,533.62837861,534.68340488,526.06247265,529.46688611,3,0,0.125,-1,-1,8,-1,0,0,6.112243466820253,0.011544146814783786,2,0.9944471868070156,0,0,1,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1722432600,536.2854818,540.70096211,534.91775747,538.0731652,1,1,0.5,4,4,8,1,0,4,6.47808864776166,0.012039419667683585,2,0.3547589289479845,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1722519000,539.79246727,542.03811022,526.95631435,530.45353105,3,0,0,0,0,8,0,0,0,7.092639163635831,0.013370896315076559,2.000000000000016,0.6820738869894147,0,0,0,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1722605400,523.36141003,524.57273648,516.37674539,520.57731293,2,1,0.5,-4,-4,8,-1,0,3,7.591506770518989,0.014582861338676518,1.9999999999999925,1.7620076234398274,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1722864600,499.80892548,511.47282699,498.47060512,505.41619472,4,0,0.5,-4,-4,8,0,1,3,8.628306844767627,0.01707168653261634,2,3.006742966806572,0,1,0,1,1,1,1,-1,1,0,-1,1,1,0,0,1,0
1722951000,507.21364688,517.50015298,505.89486404,510.07589407,4,0,0,0,0,8,0,1,3,8.875139088712798,0.0173996442331282,2,2.1800837924098144,0,0,0,1,1,1,1,-1,1,0,-1,1,1,0,0,1,0
1723037400,516.24975148,519.29760514,506.07255782,506.66659622,2,0,0.375,-3,-3,8,-1,0,0,9.185846819519027,0.01812996334877867,1.9999999999999938,2.2522637448106555,0,0,1,0,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1723123800,511.79519613,519.00454229,509.77306245,518.37934154,1,0,0.25,2,2,8,1,0,0,9.410996765981954,0.018154652417327815,2,0.8670904958020007,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1723210200,517.55876556,522.15008357,516.33767034,520.66523179,1,1,0.625,5,5,8,1,0,0,9.153955084840382,0.017581268204465893,2,0.5833837591970253,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1723469400,521.85702072,523.3418725,518.67240439,520.93875712,3,0,0,0,0,8,0,0,2,8.8336345866375,0.016957146048172802,2.000000000000006,0.5214309373423143,0,0,0,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1723555800,524.12337344,529.74041144,523.8791544,529.50596116,1,1,0.5,4,4,8,1,0,0,8.831350281877679,0.016678471876937256,2,0.4077492065633142,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1723642200,530.29723086,532.35843959,527.63035891,531.17641942,1,1,0.5,4,4,8,1,0,0,8.538259596029269,0.01607424442024814,1.9999999999999867,0.5612634487935704,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1723728600,536.79345741,540.56419944,536.18779419,540.28090535,1,0,0.375,3,3,8,1,0,4,8.598939626312895,0.01591568301075241,1.9999999999999867,1.4691768098981253,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1723815000,538.66905967,542.18581389,538.51275948,541.49223181,1,0,0.25,2,2,8,1,0,4,8.247090682290542,0.015230302851665373,2.0000000000000138,1.526123760381719,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1724074200,541.9025198,546.66967553,541.05263753,546.66967553,1,1,0.75,6,6,8,1,0,1,8.059229776412645,0.014742412350930465,2,2.003747172449248,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1724160600,546.22031249,547.87123322,544.43751347,545.78071821,1,0,0.375,3,3,8,1,0,1,7.728836203097457,0.014161064957453517,2,1.794895841496938,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1724247000,546.82597572,549.11186596,541.9025198,547.65632047,1,1,0.625,5,5,8,1,0,1,7.691729771447639,0.014044811470169038,2,1.861273990316274,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1724333400,549.55146024,550.15712347,542.14673885,543.3580653,3,0,0.125,-1,-1,8,-1,0,1,7.714490832058519,0.014197803114966613,1.9999999999999853,1.1805600197706365,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1724419800,546.59152544,550.06920461,544.40332281,549.13140349,1,0,0.375,3,3,8,1,0,1,7.642822866197197,0.013918021838895591,2,1.7700215911096817,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1724679000,550.15712347,550.87024308,546.12262487,547.82238941,1,0,0.25,2,2,8,1,0,1,7.436022533611686,0.01357378354254596,2,1.4938273733113228,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1724765400,546.55245039,549.06302216,545.40950527,548.57458407,3,0,0.125,-1,-1,8,-1,0,1,7.165843559067993,0.013062660515372316,2,1.5046542508478973,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1724851800,548.23267741,548.66250292,542.20535142,545.38996774,3,0,0.125,-1,-1,8,-1,0,1,7.1152226977059865,0.013046119508193855,1.999999999999984,0.9707101321984377,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1724938200,547.35348885,550.64556156,544.29586643,545.43881155,3,0,0,0,0,8,0,0,1,7.060542157155558,0.012944700684374155,2.000000000000016,0.8955869780754606,0,0,0,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1725024600,547.80285189,551.15353717,544.25679138,550.64556156,1,0,0.375,3,3,8,1,0,1,7.048842416644452,0.012801051908372432,2,1.487037154159377,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1725370200,547.50978904,547.84192694,536.80322618,539.31379794,3,0,0.125,1,1,8,1,0,0,7.534091914026992,0.013969774077364197,1.999999999999985,0.10254877095320925,0,0,1,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1725456600,537.47727074,541.60945695,536.75438237,538.20992787,4,0,0.125,-1,-1,8,0,1,0,7.3427335330250605,0.013642880134308087,2.0000000000000155,0.23232392425075268,0,0,0,0,1,1,1,-1,1,1,-1,0,1,0,0,1,0
1725543000,538.1513153,540.99353652,534.4489546,536.90091379,3,0,0.125,1,1,8,1,0,0,7.285722703523274,0.013569957726637267,2.0000000000000155,0.37619113832816736,0,0,1,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1725629400,537.22328293,538.84489738,526.96608311,527.86480919,3,0,0.125,-1,-1,8,-1,0,3,7.6138006725573275,0.0144237701396321,2,1.4061701213679898,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1725888600,532.05560797,535.04484906,530.13116191,533.77491004,3,0,0.125,1,1,8,1,0,4,7.582817758088953,0.0142060213312025,2,0.5750079046905143,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1725975000,535.67981858,536.45155075,530.81497523,536.09987533,1,1,0.5,4,4,8,1,0,4,7.443800455368318,0.013885100142555033,2,0.2485552022825808,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1726061400,536.01195648,542.51795179,527.47405872,541.59968819,1,0,0.25,2,2,8,1,0,4,7.986664213556293,0.014746434290328628,2,0.41542176199512104,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1726147800,542.17604513,546.46453153,539.95853622,546.16169992,1,1,0.625,5,5,8,1,0,4,7.880902149016558,0.014429613336436763,1.9999999999999856,0.9089690611398081,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1726234200,546.76736315,550.01059204,546.51337534,549.01417835,1,1,0.875,7,7,8,1,0,1,7.59290143265823,0.01383006438099252,2,1.1992031751520271,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1726493400,548.75042178,550.08874214,546.95296962,549.82498557,3,0,0.125,1,1,8,1,0,1,7.274535081754074,0.013230637516795596,2.0000000000000155,1.2392218028328235,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1726579800,552.03272572,553.47850246,547.8272738,550.04966709,1,0,0.375,3,3,8,1,0,1,7.158584623057355,0.013014433152790226,2.000000000000016,1.1733457082134486,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1726666200,550.70417413,555.53971119,547.86146446,548.41828388,3,0,0.125,-1,-1,8,-1,0,1,7.195703344981835,0.013120830498343268,2.000000000000016,0.8550697813384681,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1726752600,557.80606391,559.63282235,554.94381672,557.77675762,1,0,0.375,3,3,8,1,0,3,7.482762996768845,0.013415336681824794,1.999999999999985,1.8844889043924402,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1726839000,556.41035741,557.85076884,553.79409992,556.81210482,1,0,0.25,2,2,8,1,0,1,7.238041991285356,0.012999074424980817,1.9999999999999842,1.6499352948347057,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1727098200,557.88016499,558.85268768,556.66512406,558.20352266,3,0,0.125,1,1,8,1,0,1,6.877293536193544,0.012320405115720592,2,1.7625483731017695,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1727184600,558.99721875,559.85950587,556.1751882,559.80071357,1,0,0.25,2,2,8,1,0,1,6.649223831465436,0.011877840935681405,2.0000000000000173,1.8756465951082963,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1727271000,559.64393409,560.37883788,557.45882015,558.5660752,3,0,0.125,1,1,8,1,0,1,6.382851967075051,0.011427210227168838,2.0000000000000178,1.6004466808546585,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1727357400,562.81871846,563.14207613,558.42889316,560.78058528,1,0,0.375,3,3,8,1,0,1,6.263589895855399,0.011169412886731697,2,1.8040662611238434,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1727443800,561.84864546,562.66193899,558.93842645,559.96729176,1,1,0.5,4,4,8,1,0,1,6.082155799008585,0.01086162689947851,2.0000000000000187,1.5674223582993876,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1727703000,558.93842645,562.81871846,556.64552663,562.211198,3,0,0,0,0,8,0,0,1,6.088658372650833,0.010829841871365212,2.0000000000000187,1.7584428001902281,0,0,0,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1727789400,561.85844418,562.50731523,554.60739345,557.17465736,2,0,0.375,-3,-3,8,-1,0,2,6.2180343303186305,0.011159937459791889,2.000000000000018,0.8289694923156155,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1727875800,556.28297409,558.42889316,553.89208709,557.40982657,4,0,0.5,-4,-4,8,0,1,2,6.097946597438729,0.010939790270584627,2,0.8035089257854057,0,1,0,1,1,1,1,-1,1,1,-1,0,1,0,0,1,0
1727962200,555.94001899,558.33335566,554.10765887,556.39075998,2,0,0.375,-3,-3,8,-1,0,2,5.964214468335965,0.010719470734112042,2,0.5915109419548511,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1728048600,560.82957887,561.81924931,556.66512406,561.44689805,3,0,0,0,0,8,0,0,1,5.925948387026257,0.010554779815523127,2.000000000000019,1.3168641966359358,0,0,0,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1728307800,559.80071357,560.44733091,555.22471263,556.37116255,2,1,0.5,-4,-4,8,-1,0,2,5.947108175095807,0.010689102123551036,2.000000000000019,0.416999272690201,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1728394200,558.93842645,562.23079543,558.06624263,561.63307368,4,0,0.125,1,1,8,0,1,1,5.9408599397318165,0.010577831360260513,2,1.184684768958103,0,0,0,1,1,1,1,-1,1,1,-1,0,1,0,0,1,0
1728480600,561.62327496,566.08169129,561.02555321,565.52316441,1,0,0.25,2,2,8,1,0,1,5.8776655211795426,0.01039332407773537,2,1.690240789977108,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1728567000,564.18074015,565.95430797,562.92650435,564.53349397,2,0,0.375,-3,-3,8,-1,0,1,5.674103956809574,0.010050960691290793,2.00000000000002,1.4331457189023886,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1728653400,564.45510423,568.6489552,564.31792219,567.91405141,1,0,0.375,3,3,8,1,0,1,5.578170317751751,0.009822208666791114,2,1.8762058294002677,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1728912600,569.52104103,573.48952149,569.04090388,572.55864336,1,0,0.375,3,3,8,1,0,1,5.57797744362663,0.009742194111144456,2,2.4626696961016146,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1728999000,572.82320872,573.12696896,566.89988418,568.11002575,3,0,0.125,1,1,8,1,0,1,5.624342253367588,0.00990009328904641,2.0000000000000204,1.501282362136139,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1729085400,568.11002575,571.0986345,567.30653094,570.57930248,1,0,0.375,3,3,8,1,0,1,5.4934680609841875,0.009627878258301876,1.9999999999999793,1.805946863115876,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1729171800,574.11663939,574.32241245,570.44212044,570.62829607,3,0,0,0,0,8,0,0,1,5.378241200199598,0.009425121812641078,2.0000000000000213,1.6852256462225181,0,0,0,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1729258200,572.31367543,573.6071061,570.85366657,572.82320872,1,0,0.375,3,3,8,1,0,1,5.206853259471054,0.009089808478790467,2.0000000000000218,1.9656720743549425,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1729517400,572.09810365,573.07797537,568.91361855,571.88253187,3,0,0,0,0,8,0,0,1,5.132389228080262,0.00897455148926794,2.000000000000022,1.6462807944486921,0,0,0,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1729603800,569.35446283,572.73502027,568.69794878,571.57877164,2,0,0.25,-2,-2,8,-1,0,1,5.054152246788808,0.008842442192678381,2,1.4651487957701825,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1729690200,569.5602359,569.99980635,562.85301397,566.35605537,2,1,0.5,-4,-4,8,-1,0,2,5.31640977701818,0.009387044998653669,2,0.3731788419005148,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1729776600,568.30600009,568.38438983,564.96463753,567.58089502,3,0,0,0,0,8,0,0,2,5.180934242945455,0.009128098370476147,2,0.5630453966913467,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1729863000,569.80520383,572.6958254,566.44424383,567.38492068,1,0,0.375,3,3,8,1,0,2,5.257409052020778,0.009266035913890445,2,0.4705267641646761,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1730122200,570.85366657,570.98104989,568.83513082,569.13889106,3,0,0,0,0,8,0,0,1,5.138746206162148,0.009028984465622194,1.9999999999999778,0.7479224555641921,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1730208600,568.17861677,571.17408462,566.78719893,570.05997047,1,0,0.25,2,2,8,1,0,1,5.0850418835791364,0.008920187606554207,2,0.8517786444876965,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1730295000,569.58963205,571.57877164,567.62988861,568.33539625,3,0,0.125,-1,-1,8,-1,0,2,5.003887679752059,0.008804462493043423,1.9999999999999774,0.4735873801968237,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1730381400,563.97496709,564.04355811,556.99828045,557.19425479,2,1,0.5,-4,-4,8,-1,0,0,5.456261116912626,0.009792385815192997,2,1.4614342237462297,1,1,1,0,1,0,1,-1,1,1,-1,1,5,0,0,1,0
1730467800,559.820311,563.96516837,559.1344008,559.54594692,3,0,0,0,0,8,0,0,4,5.550164864276015,0.009919051142853704,2.0000000000000204,0.9209021447501919,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1730730600,559.68312896,560.97655963,556.459351,558.3407047,1,0,0.25,2,2,8,1,0,4,5.476382276113445,0.009808316373881314,2,1.0485357649967124,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1730817000,559.2519854,565.13121572,559.03641362,565.09202085,1,1,0.625,5,5,8,1,0,4,5.570248614962488,0.009857241669390051,2.0000000000000204,0.16469535341913746,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1730903400,577.34041735,580.01546715,573.6071061,579.14338132,1,1,0.625,5,5,8,1,0,1,6.238334163893732,0.010771657529220302,2.000000000000018,2.18134494081477,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1730989800,581.14231962,584.64046166,581.0638319,583.62139508,1,1,0.625,5,5,8,1,0,1,6.185387462187039,0.010598287715855836,2.000000000000018,2.6581670455475517,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1731076200,584.17012324,587.57027811,584.16522388,586.14946411,1,1,0.75,6,6,8,1,0,1,6.025637145602254,0.010280035237687113,2.0000000000000187,2.86199265021423,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1731335400,587.7368563,588.08961012,584.98341677,586.70799099,1,0,0.25,2,2,8,1,0,1,5.81710544591638,0.009914822254424523,2,2.7823672582524037,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1731421800,586.62960126,587.227323,582.40635414,584.88542959,2,0,0.25,-2,-2,8,-1,0,1,5.745952832636639,0.00982406560660001,2.00000000000002,2.2723918981627125,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1731508200,585.3459693,587.1685307,582.98447846,585.16959239,3,0,0.125,-1,-1,8,-1,0,1,5.634388504591167,0.009628641983221777,2.00000000000002,2.1525639066466713,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1731594600,585.29697572,585.77711286,580.72097478,581.40688499,3,0,0,0,0,8,0,0,1,5.593084902834653,0.009619915152760661,2,1.3597430132418606,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1731681000,577.84995065,578.32028907,572.10790237,573.95985992,2,1,0.5,-4,-4,8,-1,0,3,5.857791882632175,0.010205926044111694,1.9999999999999807,0.024541212839598155,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1731940200,574.42039963,577.62458015,573.55811251,576.31155204,1,0,0.25,2,2,8,1,0,2,5.729840151015594,0.009942261491606968,2.00000000000002,0.39592559963466983,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1732026600,572.94079333,579.14828067,572.27448056,578.41827624,1,1,0.875,7,7,8,1,0,1,5.811551576657332,0.010047316648490416,2.0000000000000195,0.6844228555190947,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1732113000,578.49666598,578.89841339,572.86240359,578.61425059,1,0,0.25,2,2,8,1,0,1,5.827584306896093,0.010071622503168363,1.9999999999999805,0.6510623918159164,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1732199400,581.45587857,583.14125793,575.62564184,581.72044394,1,1,0.5,4,4,8,1,0,1,5.948158005689236,0.010225114258323663,1.999999999999981,1.0546143896765552,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1732285800,581.71064522,584.1505258,581.21336032,583.5234079,1,1,0.5,4,4,8,1,0,1,5.733087110997146,0.009824947951324832,1.9999999999999802,1.280601029921482,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1732545000,587.4526935,588.7657216,583.21964767,585.50274878,1,1,0.5,4,4,8,1,0,1,5.719729026640209,0.00976891916999234,2.00000000000002,1.4814970962877883,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1732631400,586.74718586,589.22626131,586.03187951,588.55994854,1,0,0.25,2,2,8,1,0,1,5.577142134023051,0.009475911753522878,2.0000000000000204,1.8795813710225944,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1732717800,588.37377292,588.75592289,585.25778085,586.77658201,3,0,0.125,1,1,8,1,0,1,5.428642127307115,0.00925163391611742,1.9999999999999791,1.4568059436406298,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1732890600,587.58987554,591.20560219,587.3160014,590.42170481,1,1,0.5,4,4,8,1,0,1,5.357240559642326,0.009073583365920394,1.9999999999999787,1.9605753081159047,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1733149800,590.83325093,592.15607776,590.34331507,591.47996627,1,0,0.375,3,3,8,1,0,1,5.104063568953589,0.008629309291979819,1.9999999999999778,2.0592389261259707,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1733236200,591.24479706,591.99929828,590.21691162,591.75433035,3,0,0,0,0,8,0,0,1,4.866800932599757,0.008224360487098114,2,2.0145491149618433,0,0,0,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1733322600,593.43970971,595.67381723,592.77339694,595.4288493,1,1,0.5,4,4,8,1,0,1,4.799135643128348,0.008059964929093253,2,2.5532871416437724,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1733409000,595.4288493,596.23234411,594.10112312,594.44897758,3,0,0.125,1,1,8,1,0,1,4.608570310762035,0.0077526759815846995,2,2.22386057603815,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1733495400,595.21327752,596.81046842,594.8017314,595.57583006,1,1,0.5,4,4,8,1,0,1,4.4480646342790315,0.00746851099352189,2,2.3249478841441085,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1733754600,595.45824545,595.62482364,591.92090854,592.50883157,2,0,0.25,-2,-2,8,-1,0,1,4.394911096116245,0.007417460908508106,1.9999999999999742,1.504740329917985,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1733841000,593.18494306,593.6062879,590.01015869,590.66667274,2,1,0.5,-4,-4,8,-1,0,2,4.337855247107939,0.007343998649839724,2.000000000000026,0.9998743348216502,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1733927400,593.58669047,596.18824988,593.31232638,595.23287496,1,0,0.375,3,3,8,1,0,1,4.422406810885941,0.007429708601332099,2,1.8302482069755779,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1734013800,594.37058784,594.93891344,592.16587647,592.16587647,3,0,0.125,-1,-1,8,-1,0,1,4.325591930822664,0.007304696374279771,2.000000000000026,1.0565245859645835,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1734100200,594.19421093,594.90951729,590.67647146,592.04829187,3,0,0.125,-1,-1,8,-1,0,2,4.318981495049619,0.007294981768139141,2.000000000000026,0.9371968891840041,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1734359400,593.80226224,595.54594397,593.02816359,594.5763609,1,1,0.625,5,5,8,1,0,1,4.260315109688938,0.007165295140964151,2,1.4031836703279958,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1734445800,592.02869443,592.98896872,590.74996184,592.1266816,2,0,0.25,-2,-2,8,-1,0,2,4.229321106139734,0.0071425950519770735,1.9999999999999731,0.7584121345030833,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1734532200,591.82292137,594.19911029,574.09704196,574.47919193,2,1,0.5,-4,-4,8,-1,0,3,5.3630887649869,0.009335566614639622,2.0000000000000213,2.447694171494657,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1734618600,579.45694027,581.06392989,574.05784709,574.30281502,4,0,0.875,-7,-7,8,0,1,3,5.480445481773555,0.009542780112583516,1.9999999999999793,2.2067844443918254,0,1,0,1,1,0,1,-1,1,0,-1,2,1,0,0,1,0
1734705000,571.97816216,585.72286317,571.13263692,581.2002863,1,1,0.5,4,4,8,1,0,4,6.1311441080754445,0.010549107171139107,2,0.7705354922213261,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
